,DATE,USERS_DOING_TRANSACTIONS,USERS_RECEIVING_TOKENS,MATIC_PRICE
471,2021-10-01 00:00:00.000,417575,190639,1.205424057
472,2021-10-02 00:00:00.000,495369,145255,1.270882886
473,2021-10-03 00:00:00.000,487324,120783,1.316939335
474,2021-10-04 00:00:00.000,449791,111415,1.276153091
475,2021-10-05 00:00:00.000,399892,120228,1.30318834
476,2021-10-06 00:00:00.000,380334,109489,1.275453677
477,2021-10-07 00:00:00.000,400585,123643,1.273661265
478,2021-10-08 00:00:00.000,373323,121583,1.34875395
479,2021-10-09 00:00:00.000,345394,108262,1.351929339
480,2021-10-10 00:00:00.000,366070,122182,1.315722804
481,2021-10-11 00:00:00.000,367698,118546,1.264154861
482,2021-10-12 00:00:00.000,263407,113816,1.20653341
483,2021-10-13 00:00:00.000,438456,110684,1.226344281
484,2021-10-14 00:00:00.000,420262,110557,1.25846144
485,2021-10-15 00:00:00.000,343968,107043,1.452644807
486,2021-10-16 00:00:00.000,364053,113179,1.527833481
487,2021-10-17 00:00:00.000,369750,121401,1.486851967
488,2021-10-18 00:00:00.000,476177,122459,1.507008024
489,2021-10-19 00:00:00.000,413383,123916,1.483626882
490,2021-10-20 00:00:00.000,213639,116655,1.490529032
491,2021-10-21 00:00:00.000,217632,121790,1.540644554
492,2021-10-22 00:00:00.000,219937,132569,1.535650635
493,2021-10-23 00:00:00.000,219049,128081,1.582265349
494,2021-10-24 00:00:00.000,238885,99837,1.585459504
495,2021-10-25 00:00:00.000,321275,97821,1.634787173
496,2021-10-26 00:00:00.000,271639,102725,1.773963528
497,2021-10-27 00:00:00.000,253582,97353,1.79264705
498,2021-10-28 00:00:00.000,236693,104370,1.950041495
499,2021-10-29 00:00:00.000,218184,102843,2.032475112
500,2021-10-30 00:00:00.000,210716,90963,1.924956778
501,2021-10-31 00:00:00.000,214360,83846,1.887065283
502,2021-11-01 00:00:00.000,354231,105193,1.899153107
503,2021-11-02 00:00:00.000,315561,118212,1.909900701
504,2021-11-03 00:00:00.000,278896,108071,2.032499253
505,2021-11-04 00:00:00.000,252746,99721,1.956213375
506,2021-11-05 00:00:00.000,233515,114665,1.90752349
507,2021-11-06 00:00:00.000,219654,100979,1.88002159
508,2021-11-07 00:00:00.000,251384,114679,1.889761075
509,2021-11-08 00:00:00.000,447845,116695,1.894258066
510,2021-11-09 00:00:00.000,299825,127201,1.850047491
511,2021-11-10 00:00:00.000,276061,130605,1.806501092
512,2021-11-11 00:00:00.000,272708,136100,1.73493522
513,2021-11-12 00:00:00.000,291203,143318,1.719582397
514,2021-11-13 00:00:00.000,257362,148834,1.729862404
515,2021-11-14 00:00:00.000,273624,141180,1.731441279
516,2021-11-15 00:00:00.000,340981,132763,1.730167428
517,2021-11-16 00:00:00.000,282109,114867,1.587322161
518,2021-11-17 00:00:00.000,266318,110060,1.572955992
519,2021-11-18 00:00:00.000,248383,120798,1.568813342
520,2021-11-19 00:00:00.000,265533,138594,1.567659715
521,2021-11-20 00:00:00.000,247410,115206,1.623102108
522,2021-11-21 00:00:00.000,253966,119310,1.631478904
523,2021-11-22 00:00:00.000,347958,131355,1.565813509
524,2021-11-23 00:00:00.000,289603,121336,1.626898911
525,2021-11-24 00:00:00.000,301375,128079,1.714178513
526,2021-11-25 00:00:00.000,288320,130055,1.814464583
527,2021-11-26 00:00:00.000,274658,138965,1.739942521
528,2021-11-27 00:00:00.000,268769,138788,1.670093919
529,2021-11-28 00:00:00.000,267187,137301,1.581463186
530,2021-11-29 00:00:00.000,341973,151716,1.701752548
531,2021-11-30 00:00:00.000,272034,119303,1.785006756
532,2021-12-01 00:00:00.000,272197,125196,1.945916611
533,2021-12-02 00:00:00.000,351768,134689,2.080893962
534,2021-12-03 00:00:00.000,350819,119110,2.230650043
535,2021-12-04 00:00:00.000,285550,106682,1.955625421
536,2021-12-05 00:00:00.000,238799,85008,2.028998884
537,2021-12-06 00:00:00.000,277546,92366,1.956069183
538,2021-12-07 00:00:00.000,262809,106491,2.344565727
539,2021-12-08 00:00:00.000,260755,114181,2.412179762
540,2021-12-09 00:00:00.000,271419,127451,2.253984989
541,2021-12-10 00:00:00.000,292613,114952,2.172405971
542,2021-12-11 00:00:00.000,340671,112641,2.09928124
543,2021-12-12 00:00:00.000,284447,117988,2.083183636
544,2021-12-13 00:00:00.000,332541,127365,1.920671652
545,2021-12-14 00:00:00.000,318746,120227,1.838906991
546,2021-12-15 00:00:00.000,307070,123723,2.00005679
547,2021-12-16 00:00:00.000,296218,113278,2.140043324
548,2021-12-17 00:00:00.000,264097,109445,2.073083784
549,2021-12-18 00:00:00.000,282176,103475,2.181683608
550,2021-12-19 00:00:00.000,266829,103975,2.227806122
551,2021-12-20 00:00:00.000,342484,113135,2.132254443
552,2021-12-21 00:00:00.000,291930,102713,2.281301502
553,2021-12-22 00:00:00.000,302699,107044,2.544048
554,2021-12-23 00:00:00.000,267006,111474,2.613270115
555,2021-12-24 00:00:00.000,244151,106031,2.582220239
556,2021-12-25 00:00:00.000,235718,83025,2.555094817
557,2021-12-26 00:00:00.000,254862,96582,2.766445064
558,2021-12-27 00:00:00.000,346229,112101,2.827657908
559,2021-12-28 00:00:00.000,305986,114827,2.599674493
560,2021-12-29 00:00:00.000,326342,113275,2.543852773
561,2021-12-30 00:00:00.000,277146,112649,2.517164071
562,2021-12-31 00:00:00.000,278039,132548,2.559790075
563,2022-01-01 00:00:00.000,293638,123579,2.555986309
564,2022-01-02 00:00:00.000,355697,167793,2.534518408
565,2022-01-03 00:00:00.000,452833,223943,2.476860392
566,2022-01-04 00:00:00.000,492399,259601,2.429556915
567,2022-01-05 00:00:00.000,520143,228261,2.36315217
568,2022-01-06 00:00:00.000,556126,198655,2.17796085
569,2022-01-07 00:00:00.000,525768,162752,2.136014744
570,2022-01-08 00:00:00.000,344938,87011,2.062421661
571,2022-01-09 00:00:00.000,282447,76028,2.047212063
572,2022-01-10 00:00:00.000,345999,95857,2.073445457
573,2022-01-11 00:00:00.000,296276,90848,2.215663016
574,2022-01-12 00:00:00.000,304984,91978,2.353948417
575,2022-01-13 00:00:00.000,272772,77515,2.352241545
576,2022-01-14 00:00:00.000,306502,87920,2.279351249
577,2022-01-15 00:00:00.000,317834,89937,2.355434898
578,2022-01-16 00:00:00.000,325105,78872,2.330169553
579,2022-01-17 00:00:00.000,310165,96601,2.324869921
580,2022-01-18 00:00:00.000,284212,73224,2.160229962
581,2022-01-19 00:00:00.000,238292,69044,2.081373179
582,2022-01-20 00:00:00.000,228578,66798,2.087590201
583,2022-01-21 00:00:00.000,232061,74322,1.867701014
584,2022-01-22 00:00:00.000,235753,77008,1.58371189
585,2022-01-23 00:00:00.000,257257,80870,1.583674198
586,2022-01-24 00:00:00.000,252408,76272,1.451168987
587,2022-01-25 00:00:00.000,273922,74765,1.486778375
588,2022-01-26 00:00:00.000,290090,93788,1.61798477
589,2022-01-27 00:00:00.000,339030,85815,1.579188724
590,2022-01-28 00:00:00.000,299862,82672,1.638350362
591,2022-01-29 00:00:00.000,271754,75839,1.703044408
592,2022-01-30 00:00:00.000,260142,71483,1.648172262
593,2022-01-31 00:00:00.000,271974,74638,1.586732333
594,2022-02-01 00:00:00.000,293755,80306,1.648024954
595,2022-02-02 00:00:00.000,303908,87081,1.61188043
596,2022-02-03 00:00:00.000,311228,97936,1.523323277
597,2022-02-04 00:00:00.000,298622,94523,1.600615261
598,2022-02-05 00:00:00.000,282427,81631,1.72277344
599,2022-02-06 00:00:00.000,290504,81667,1.715639962
600,2022-02-07 00:00:00.000,313919,93950,1.858059225
601,2022-02-08 00:00:00.000,321566,100255,1.949781864
602,2022-02-09 00:00:00.000,303897,84806,1.970383581
603,2022-02-10 00:00:00.000,310386,89074,1.973691166
604,2022-02-11 00:00:00.000,319122,88716,1.831724313
605,2022-02-12 00:00:00.000,315213,85254,1.703428144
606,2022-02-13 00:00:00.000,301518,86327,1.696548199
607,2022-02-14 00:00:00.000,335851,109657,1.63576247
608,2022-02-15 00:00:00.000,294682,91947,1.766433185
609,2022-02-16 00:00:00.000,338439,102105,1.816927725
610,2022-02-17 00:00:00.000,285889,93023,1.770243936
611,2022-02-18 00:00:00.000,304562,93685,1.656349942
612,2022-02-19 00:00:00.000,298867,90678,1.613196682
613,2022-02-20 00:00:00.000,276454,78355,1.547583334
614,2022-02-21 00:00:00.000,307997,89061,1.535097806
615,2022-02-22 00:00:00.000,282845,84681,1.417448769
616,2022-02-23 00:00:00.000,286787,86518,1.512298153
617,2022-02-24 00:00:00.000,290500,89691,1.353672824
618,2022-02-25 00:00:00.000,270863,81814,1.476056398
619,2022-02-26 00:00:00.000,248113,77153,1.540651018
620,2022-02-27 00:00:00.000,271070,84472,1.48757352
621,2022-02-28 00:00:00.000,290656,89830,1.497101013
622,2022-03-01 00:00:00.000,343757,111258,1.605264156
623,2022-03-02 00:00:00.000,338975,104715,1.640588833
624,2022-03-03 00:00:00.000,387457,96122,1.600470492
625,2022-03-04 00:00:00.000,380652,91541,1.525120781
626,2022-03-05 00:00:00.000,340211,80492,1.488553392
627,2022-03-06 00:00:00.000,363120,77434,1.480970726
628,2022-03-07 00:00:00.000,381038,88599,1.427501993
629,2022-03-08 00:00:00.000,433842,80087,1.446842282
630,2022-03-09 00:00:00.000,376639,81157,1.506636634
631,2022-03-10 00:00:00.000,305206,59993,1.440777014
632,2022-03-11 00:00:00.000,324513,55825,1.432046431
633,2022-03-12 00:00:00.000,371061,53140,1.415551121
634,2022-03-13 00:00:00.000,326402,53334,1.402882146
635,2022-03-14 00:00:00.000,357589,63525,1.363255634
636,2022-03-15 00:00:00.000,344922,61733,1.367231971
637,2022-03-16 00:00:00.000,387122,86620,1.402635661
638,2022-03-17 00:00:00.000,407939,97606,1.457536458
639,2022-03-18 00:00:00.000,377307,72202,1.451760718
640,2022-03-19 00:00:00.000,367326,76107,1.520415158
641,2022-03-20 00:00:00.000,376277,76693,1.493095546
642,2022-03-21 00:00:00.000,383826,76436,1.469539839
643,2022-03-22 00:00:00.000,392905,80662,1.508039182
644,2022-03-23 00:00:00.000,424306,82123,1.520517949
645,2022-03-24 00:00:00.000,398067,85082,1.592666365
646,2022-03-25 00:00:00.000,397540,82043,1.616436341
647,2022-03-26 00:00:00.000,368628,74607,1.592568873
648,2022-03-27 00:00:00.000,345304,78005,1.633644334
649,2022-03-28 00:00:00.000,356893,90247,1.707670767
650,2022-03-29 00:00:00.000,349061,87552,1.693904241
651,2022-03-30 00:00:00.000,319131,85720,1.679288305
652,2022-03-31 00:00:00.000,321063,91285,1.687452328
653,2022-04-01 00:00:00.000,304986,90146,1.650979646
654,2022-04-02 00:00:00.000,299775,105828,1.699821688
655,2022-04-03 00:00:00.000,285191,99641,1.677235852
656,2022-04-04 00:00:00.000,285753,92369,1.655419218
657,2022-04-05 00:00:00.000,298516,105081,1.636177419
658,2022-04-06 00:00:00.000,295767,106468,1.535479763
659,2022-04-07 00:00:00.000,327329,113175,1.485560345
660,2022-04-08 00:00:00.000,332250,109957,1.494235467
661,2022-04-09 00:00:00.000,289269,88393,1.450033373
662,2022-04-10 00:00:00.000,289135,85982,1.463290585
663,2022-04-11 00:00:00.000,311174,95611,1.382225627
664,2022-04-12 00:00:00.000,315033,94593,1.382418165
665,2022-04-13 00:00:00.000,309885,94174,1.41396253
666,2022-04-14 00:00:00.000,312581,85812,1.400002562
667,2022-04-15 00:00:00.000,315906,92285,1.387983005
668,2022-04-16 00:00:00.000,328700,95166,1.38747312
669,2022-04-17 00:00:00.000,326543,89077,1.376859513
670,2022-04-18 00:00:00.000,359518,96447,1.351334434
671,2022-04-19 00:00:00.000,292407,80494,1.417366392
672,2022-04-20 00:00:00.000,377567,104442,1.433145401
673,2022-04-21 00:00:00.000,363597,97563,1.428876278
674,2022-04-22 00:00:00.000,336738,97399,1.422468992
675,2022-04-23 00:00:00.000,327977,83524,1.380241743
676,2022-04-24 00:00:00.000,341846,89570,1.356143737
677,2022-04-25 00:00:00.000,350174,95748,1.312564758
678,2022-04-26 00:00:00.000,326262,93746,1.307304237
679,2022-04-27 00:00:00.000,342747,98840,1.261860027
680,2022-04-28 00:00:00.000,339680,102323,1.253671944
681,2022-04-29 00:00:00.000,333885,101620,1.195900978
682,2022-04-30 00:00:00.000,465303,94214,1.127330179
683,2022-05-01 00:00:00.000,282462,91155,1.08193362
684,2022-05-02 00:00:00.000,321995,90042,1.086613687
685,2022-05-03 00:00:00.000,321255,99530,1.08983371
686,2022-05-04 00:00:00.000,358457,112080,1.113294814
687,2022-05-05 00:00:00.000,360644,109828,1.121568296
688,2022-05-06 00:00:00.000,305773,101411,1.05305425
689,2022-05-07 00:00:00.000,321330,89874,1.04326661
690,2022-05-08 00:00:00.000,291709,89965,0.9917265061
691,2022-05-09 00:00:00.000,305071,100495,0.8998252833
692,2022-05-10 00:00:00.000,286781,95798,0.9144082025
693,2022-05-11 00:00:00.000,247200,85061,0.7905361016
694,2022-05-12 00:00:00.000,242365,81581,0.5989595945
695,2022-05-13 00:00:00.000,328864,105982,0.6907962393
696,2022-05-14 00:00:00.000,289345,86523,0.6636438048
697,2022-05-15 00:00:00.000,206827,69409,0.6869238473
698,2022-05-16 00:00:00.000,352493,103144,0.688730851
699,2022-05-17 00:00:00.000,265500,76971,0.7071999787
700,2022-05-18 00:00:00.000,247122,77940,0.6811556798
701,2022-05-19 00:00:00.000,234792,72536,0.6398644736
702,2022-05-20 00:00:00.000,240299,82108,0.6487666017
703,2022-05-21 00:00:00.000,218619,65502,0.642995286
704,2022-05-22 00:00:00.000,209356,61064,0.6607073075
705,2022-05-23 00:00:00.000,245620,76749,0.6785854434
706,2022-05-24 00:00:00.000,248565,74889,0.6429723257
707,2022-05-25 00:00:00.000,240969,84042,0.6491095469
708,2022-05-26 00:00:00.000,229884,76158,0.6233798205
709,2022-05-27 00:00:00.000,240952,83504,0.5851246033
710,2022-05-28 00:00:00.000,213836,75807,0.5847122951
711,2022-05-29 00:00:00.000,218620,82428,0.5886385085
712,2022-05-30 00:00:00.000,262527,84893,0.6315231423
713,2022-05-31 00:00:00.000,239315,80835,0.6623054389
714,2022-06-01 00:00:00.000,229469,71012,0.6339865822
715,2022-06-02 00:00:00.000,15531,3382,0.6058186548
716,2022-06-03 00:00:00.000,4866,1214,0.596728741
717,2022-06-04 00:00:00.000,6833,1881,0.5918275666
718,2022-06-05 00:00:00.000,102911,36121,0.5940480521
719,2022-06-06 00:00:00.000,240376,86461,0.632685522
720,2022-06-07 00:00:00.000,176793,71779,0.5933285915
721,2022-06-08 00:00:00.000,107075,35179,0.5945805117
722,2022-06-09 00:00:00.000,253079,80433,0.6249667282
723,2022-06-10 00:00:00.000,153069,87675,0.6252375287
724,2022-06-11 00:00:00.000,220011,79214,0.5733359993
725,2022-06-12 00:00:00.000,224257,71164,0.5214451454
726,2022-06-13 00:00:00.000,225997,85315,0.4432671513
727,2022-06-14 00:00:00.000,251502,93887,0.4214827513
728,2022-06-15 00:00:00.000,224344,96126,0.3962380998
729,2022-06-16 00:00:00.000,216042,99221,0.4046844928
730,2022-06-17 00:00:00.000,202779,84876,0.3966145586
731,2022-06-18 00:00:00.000,209252,80023,0.3669628076
732,2022-06-19 00:00:00.000,224851,82268,0.3520097657
733,2022-06-20 00:00:00.000,234587,94718,0.3863917383
734,2022-06-21 00:00:00.000,228296,102084,0.4274906495
735,2022-06-22 00:00:00.000,235358,96388,0.4210876087
736,2022-06-23 00:00:00.000,247887,104955,0.5060720377
737,2022-06-24 00:00:00.000,287455,124647,0.5965539729
738,2022-06-25 00:00:00.000,277498,92114,0.5976486923
739,2022-06-26 00:00:00.000,274101,104537,0.595073138
740,2022-06-27 00:00:00.000,407961,119123,0.5591396336
741,2022-06-28 00:00:00.000,253048,103463,0.5298984528
742,2022-06-29 00:00:00.000,239016,116924,0.5143339959
743,2022-06-30 00:00:00.000,250550,99354,0.4563817068
744,2022-07-01 00:00:00.000,47606,11812,0.4702699512
745,2022-07-02 00:00:00.000,41847,10025,0.4679888524
746,2022-07-03 00:00:00.000,52424,11238,0.4730742386
747,2022-07-04 00:00:00.000,40721,9148,0.4673618088
748,2022-07-05 00:00:00.000,33659,7670,0.5120200947
749,2022-07-06 00:00:00.000,237719,91367,0.5138747319
750,2022-07-07 00:00:00.000,214307,92899,0.5380917436
751,2022-07-08 00:00:00.000,219762,82880,0.5818973303
752,2022-07-09 00:00:00.000,195177,76222,0.5942754995
753,2022-07-10 00:00:00.000,208711,69302,0.5721532277
754,2022-07-11 00:00:00.000,242025,78753,0.5640436203
755,2022-07-12 00:00:00.000,232422,74184,0.5699129872
756,2022-07-13 00:00:00.000,225248,87709,0.5603201796
757,2022-07-14 00:00:00.000,225941,92087,0.6531664549
758,2022-07-15 00:00:00.000,231211,79964,0.700386109
759,2022-07-16 00:00:00.000,202362,70493,0.7059139487
760,2022-07-17 00:00:00.000,202879,75916,0.7572828364
761,2022-07-18 00:00:00.000,260506,103489,0.8823272046
762,2022-07-19 00:00:00.000,242326,87971,0.919590742
763,2022-07-20 00:00:00.000,221257,81972,0.8990765192
764,2022-07-21 00:00:00.000,251549,107962,0.869698713
765,2022-07-22 00:00:00.000,225951,84689,0.8902483843
766,2022-07-23 00:00:00.000,205651,78204,0.8511153067
767,2022-07-24 00:00:00.000,208023,76706,0.8733891746
768,2022-07-25 00:00:00.000,237253,93717,0.830225757
769,2022-07-26 00:00:00.000,209012,79278,0.7527429207
770,2022-07-27 00:00:00.000,228404,97373,0.815253006
771,2022-07-28 00:00:00.000,240151,91309,0.9025854963
772,2022-07-29 00:00:00.000,225199,89739,0.9488083677
773,2022-07-30 00:00:00.000,215427,91897,0.9442938893
774,2022-07-31 00:00:00.000,233103,81211,0.954113563
775,2022-08-01 00:00:00.000,257245,104398,0.9128639183
776,2022-08-02 00:00:00.000,205602,80654,0.8749864036
777,2022-08-03 00:00:00.000,239579,100204,0.8995919967
778,2022-08-04 00:00:00.000,1645,438,0.9011805816
